#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
302_c1	453	453	444	444	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	471	471	462	462	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	475	475	-1	-1	H454							No edit. PL: 4 RS: 14 RL: 6 RWTS: 0 EL: 6
302_c1	508	508	498	498	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	510	510	500	500	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	513	513	503	503	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	547	547	537	537	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	562	562	552	552	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	571	571	561	561	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	573	573	563	563	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	576	576	566	566	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	631	631	621	621	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	638	638	628	628	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	664	664	-1	-1	H454							Smoking gun  Edit: T PL: 1 RS: 23 RL: 1 RWTS: 1 EL: 0
302_c1	673	673	662	662	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	683	683	672	672	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	693	693	682	682	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	704	704	693	693	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	706	706	695	695	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	707	707	696	696	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	728	728	717	717	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	733	733	722	722	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	747	747	736	736	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	752	752	741	741	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	753	753	742	742	H454							No edit. PL: 5 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	765	765	754	754	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	771	771	760	760	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	772	772	761	761	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	785	785	774	774	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	790	790	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	830	830	818	818	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	840	840	828	828	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	863	863	851	851	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	877	877	-1	-1	H454							No edit. PL: 8 RS: 7 RL: 5 RWTS: 1 EL: 4
302_c1	878	878	865	865	H454							No edit. PL: 8 RS: 7 RL: 5 RWTS: 1 EL: 4
302_c1	898	898	-1	-1	H454							No edit. PL: 7 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	899	899	885	885	H454							No edit. PL: 7 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	923	923	909	909	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	958	958	944	944	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	967	967	-1	-1	H454							No edit. PL: 6 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	968	968	953	953	H454							No edit. PL: 6 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	985	985	970	970	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	998	998	983	983	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	1025	1025	1010	1010	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1035	1035	1020	1020	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1036	1036	1021	1021	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1047	1047	1032	1032	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1069	1069	1054	1054	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1070	1070	1055	1055	H454							No edit. PL: 5 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1077	1077	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c1	1078	1078	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c1	1097	1097	1080	1080	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1098	1098	-1	-1	H454							No edit. PL: 6 RS: 5 RL: 1 RWTS: 0 EL: 1
302_c1	1099	1099	-1	-1	H454							No edit. PL: 6 RS: 5 RL: 1 RWTS: 0 EL: 1
302_c1	1100	1100	1081	1081	H454							No edit. PL: 6 RS: 5 RL: 1 RWTS: 0 EL: 1
302_c1	1146	1146	-1	-1	H454							No edit. PL: 2 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	1151	1151	1131	1131	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1160	1160	1140	1140	H454							No edit. PL: 1 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	1180	1180	1160	1160	H454							No edit. PL: 1 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	1198	1198	1178	1178	H454							No edit. PL: 1 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c1	1202	1202	-1	-1	H454							No edit. PL: 4 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	1256	1256	-1	-1	H454							No edit. PL: 2 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	1278	1278	1256	1256	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	1296	1296	1274	1274	H454							No edit. PL: 2 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	1306	1306	1284	1284	H454							No edit. PL: 4 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	1323	1323	1301	1301	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1340	1340	1318	1318	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1342	1342	1320	1320	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1378	1378	1356	1356	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	1386	1386	1364	1364	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1413	1413	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	1414	1414	1391	1391	H454							No edit. PL: 5 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	1457	1457	-1	-1	H454							No edit. PL: 2 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	1492	1492	1468	1468	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	1504	1504	1480	1480	H454							No edit. PL: 4 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	1520	1520	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	1533	1533	1508	1508	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	1557	1557	1532	1532	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1558	1558	1533	1533	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1571	1571	1546	1546	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1581	1581	-1	-1	H454							No edit. PL: 4 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	1594	1594	1568	1568	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1611	1611	1585	1585	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	1646	1646	1620	1620	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	1670	1670	1644	1644	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	1684	1684	1658	1658	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	1713	1713	-1	-1	H454							No edit. PL: 6 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	1714	1714	1687	1687	H454							No edit. PL: 6 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	1749	1749	1722	1722	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	1755	1755	-1	-1	H454							No edit. PL: 6 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	1756	1756	1728	1728	H454							No edit. PL: 6 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	1766	1766	1738	1738	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	1785	1785	1757	1757	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	1793	1793	-1	-1	H454							No edit. PL: 3 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	1797	1797	1768	1768	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	1804	1804	1775	1775	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	1820	1820	1791	1791	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	1826	1826	1797	1797	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	1832	1832	1803	1803	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	1857	1857	1828	1828	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	1858	1858	1829	1829	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	1883	1883	1854	1854	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	1896	1896	-1	-1	H454							No edit. PL: 1 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	1897	1897	1867	1867	H454							No edit. PL: 1 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	1907	1907	1877	1877	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	1928	1928	1898	1898	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	1929	1929	1899	1899	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	1939	1939	1909	1909	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	1958	1958	-1	-1	H454							No edit. PL: 4 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c1	1959	1959	1928	1928	H454							No edit. PL: 4 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c1	1965	1965	1934	1934	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	1966	1966	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	1967	1967	1935	1935	H454							No edit. PL: 4 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	1996	1996	1964	1964	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	2004	2004	1972	1972	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	2012	2012	1980	1980	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	2013	2013	1981	1981	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	2016	2016	1984	1984	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	2035	2035	-1	-1	H454							No edit. PL: 1 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	2037	2037	2004	2004	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	2054	2054	-1	-1	H454							No edit. PL: 5 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	2101	2101	2067	2067	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	2131	2131	2097	2097	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2141	2141	2107	2107	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2142	2142	-1	-1	H454							No edit. PL: 0 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	2146	2146	2111	2111	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2155	2155	2120	2120	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2161	2161	-1	-1	H454							No edit. PL: 4 RS: 19 RL: 2 RWTS: 2 EL: 0
302_c1	2176	2176	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	2190	2190	-1	-1	H454							No edit. PL: 3 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	2199	2199	2161	2161	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	2200	2200	2162	2162	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2201	2201	2163	2163	ESDN							
302_c1	2211	2211	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	2216	2216	2177	2177	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	2219	2219	2180	2180	H454							No edit. PL: 5 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2230	2230	2191	2191	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2255	2255	-1	-1	H454							No edit. PL: 5 RS: 10 RL: 2 RWTS: 0 EL: 2
302_c1	2256	2256	2216	2216	H454							No edit. PL: 5 RS: 10 RL: 2 RWTS: 0 EL: 2
302_c1	2264	2264	-1	-1	H454							No edit. PL: 3 RS: 15 RL: 3 RWTS: 1 EL: 2
302_c1	2283	2283	-1	-1	H454							No edit. PL: 1 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	2285	2285	2243	2243	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	2293	2293	2251	2251	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2299	2299	2257	2257	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2342	2342	2300	2300	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2354	2354	2312	2312	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2370	2370	2328	2328	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2378	2378	2336	2336	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2398	2398	2356	2356	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2404	2404	2362	2362	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2409	2409	2367	2367	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2418	2418	2376	2376	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2439	2439	2397	2397	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2442	2442	2400	2400	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2452	2452	2410	2410	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2454	2454	2412	2412	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2470	2470	2428	2428	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2477	2477	2435	2435	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2491	2491	2449	2449	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2519	2519	2477	2477	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2524	2524	2482	2482	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2527	2527	2485	2485	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	2566	2566	2524	2524	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2586	2586	2544	2544	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2598	2598	2556	2556	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2627	2627	2585	2585	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2640	2640	2598	2598	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2661	2661	2619	2619	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2701	2701	2659	2659	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2712	2712	2670	2670	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2717	2717	2675	2675	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2738	2738	2696	2696	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2767	2767	2725	2725	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2806	2806	2764	2764	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	2826	2826	2784	2784	H454							No edit. PL: 6 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2845	2845	2803	2803	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2869	2869	2827	2827	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2885	2885	2843	2843	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2894	2894	2852	2852	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2896	2896	2854	2854	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2897	2897	-1	-1	H454							No edit. PL: 2 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	2898	2898	2855	2855	H454							No edit. PL: 2 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	2907	2907	2864	2864	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2923	2923	2880	2880	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2925	2925	2882	2882	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2932	2932	2889	2889	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2937	2937	2894	2894	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	2955	2955	2912	2912	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2958	2958	2915	2915	ESDN							
302_c1	2958	2958	2915	2915	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	2961	2961	2918	2918	ESDN							
302_c1	2961	2961	2918	2918	H454							Funny histogram No edit. PL: 3 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c1	2962	2962	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 11 RL: 3 RWTS: 0 EL: 3
302_c1	2975	2975	2931	2931	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	2980	2980	2936	2936	H454							No edit. PL: 5 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	2981	2981	-1	-1	H454							No edit. PL: 0 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3007	3007	2962	2962	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3011	3011	2966	2966	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3028	3028	2983	2983	H454							Smoking gun  Edit: A PL: 1 RS: 16 RL: 1 RWTS: 0 EL: 1
302_c1	3036	3036	2991	2991	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3044	3044	2999	2999	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3050	3050	3005	3005	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3082	3082	3037	3037	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3095	3095	3050	3050	ESDN							
302_c1	3095	3095	3050	3050	H454							No edit. PL: 4 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3098	3098	-1	-1	H454							No edit. PL: 4 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3103	3103	3057	3057	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3110	3110	3064	3064	H454							No edit. PL: 6 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3154	3154	3108	3108	ESDN							
302_c1	3154	3154	3108	3108	H454							No edit. PL: 5 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3183	3183	3137	3137	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3197	3197	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3198	3198	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3257	3257	3209	3209	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3267	3267	3219	3219	ESDN							
302_c1	3267	3267	3219	3219	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3269	3269	-1	-1	H454							No edit. PL: 3 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	3274	3274	3225	3225	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3319	3319	3270	3270	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3344	3344	3295	3295	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3349	3349	3300	3300	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3411	3411	3362	3362	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3448	3448	-1	-1	H454							No edit. PL: 3 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c1	3462	3462	-1	-1	H454							No edit. PL: 2 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	3475	3475	3424	3424	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3484	3484	-1	-1	H454							No edit. PL: 5 RS: 12 RL: 3 RWTS: 0 EL: 3
